sealid	cisi	site	type	complete	direction	signs_visual	signs_reading	motif
2735	M-211	Mohenjo-daro	SEAL:S	Y	R/L	90 740 100 220 2 31 165	165 31 2 220 100 740 90	Bull1:S
2736	M-212	Mohenjo-daro	SEAL:S	Y	R/L	413 33 0 740 388	388 740 0 33 413	Bull1:S
2737	M-213	Mohenjo-daro	SEAL:S	Y	R/L	740 384 2 390 346	346 390 2 384 740	Bull1:J
2738	M-214	Mohenjo-daro	SEAL:S	Y	R/L	400 267 820	820 267 400	Bull1:I
2739	M-215	Mohenjo-daro	SEAL:S	Y	R/L	151 33	33 151	Bull1:I
2740	M-216	Mohenjo-daro	SEAL:S	Y	R/L	151 717	717 151	Bull1:U
2741	M-217	Mohenjo-daro	SEAL:S	Y	R/L	740 877 32 233	233 32 877 740	Bull1
2742	M-218	Mohenjo-daro	SEAL:S	Y	R/L	400 220 428	428 220 400	Bull1:J
2743	M-219	Mohenjo-daro	SEAL:S	Y	R/L	527 456	456 527	Bull1:S
2745	M-221	Mohenjo-daro	SEAL:S	Y	R/L	740 760 335 220 32 2 820	820 2 32 220 335 760 740	Bull1:I
2746	M-222	Mohenjo-daro	SEAL:S	Y	R/L	244 277 255	255 277 244	Bull1:S
2747	M-223	Mohenjo-daro	SEAL:S	Y	L/R	740 705	705 740	Bull1:S
2748	M-224	Mohenjo-daro	SEAL:S	Y	R/L	405 5	5 405	Bull1:W
2749	M-225	Mohenjo-daro	SEAL:S	Y	R/L	241 2 880	880 2 241	Bull1:S
2750	M-226	Mohenjo-daro	SEAL:S	Y	R/L	740 368 278 61	61 278 368 740	Bull1:S
2752	M-228	Mohenjo-daro	SEAL:S	Y	R/L	740 636 240	240 636 740	Bull1:J
2753	M-229	Mohenjo-daro	SEAL:S	Y	R/L	156 31	31 156	Bull1:J
2754	M-230	Mohenjo-daro	SEAL:S	Y	R/L	90 740 176 233	233 176 740 90	Bull1:I
2755	M-231	Mohenjo-daro	SEAL:S	Y	R/L	400 740 100 415	415 100 740 400	Bull1:I
2756	M-232	Mohenjo-daro	SEAL:S	Y	R/L	236 2 390 707	707 390 2 236	Bull2
2757	M-234	Mohenjo-daro	SEAL:S	Y	R/L	842 535 99 4 0 740 483 60 692 520 220 235 1 920	920 1 235 220 520 692 60 483 740 0 4 99 535 842	Gaur
2759	M-236	Mohenjo-daro	SEAL:S	Y	R/L	520 33 706 240 233 803	803 233 240 706 33 520	Gaur
2761	M-238	Mohenjo-daro	SEAL:S	Y	R/L	740 803 233	233 803 740	Gaur
2762	M-239	Mohenjo-daro	SEAL:S	Y	R/L	740 760 921 235 2 112	112 2 235 921 760 740	Gaur
2763	M-240	Mohenjo-daro	SEAL:S	Y	R/L	520 240 220 32 2 861 603	603 861 2 32 220 240 520	Gaur
2764	M-241	Mohenjo-daro	SEAL:S	Y	R/L	90 740 32 840 741 572 683	683 572 741 840 32 740 90	Gaur
2765	M-242	Mohenjo-daro	SEAL:S	Y	R/L	740 721 2 301 350	350 301 2 721 740	Gaur
2766	M-243	Mohenjo-daro	SEAL:S	Y	R/L	892 590 894 140 545	545 140 894 590 892	Gaur
2768	M-245	Mohenjo-daro	SEAL:S	Y	R/L	740 760 70 921 460 503 2 817	817 2 503 460 921 70 760 740	Gaur
2769	M-246	Mohenjo-daro	SEAL:S	Y	R/L	740 503 235 233 2 817	817 2 233 235 503 740	Gaur
2770	M-247	Mohenjo-daro	SEAL:S	Y	R/L	390 17 741 60 920	920 60 741 17 390	Gaur
2771	M-248	Mohenjo-daro	SEAL:S	Y	R/L	740 100 415 2 705 590	590 705 2 415 100 740	Gaur
2772	M-249	Mohenjo-daro	SEAL:S	Y	R/L	140 165 740 176 220 803	803 220 176 740 165 140	Gaur
2773	M-250	Mohenjo-daro	SEAL:S	Y	R/L	804 233 231	231 233 804	Gaur
2774	M-251	Mohenjo-daro	SEAL:S	Y	R/L	390 3 2 125 350	350 125 2 3 390	Gaur
2775	M-252	Mohenjo-daro	SEAL:S	Y	R/L	400 150 617 55 1 150 243	243 150 1 55 617 150 400	Gaur
2776	M-253	Mohenjo-daro	SEAL:S	Y	R/L	527 550 803 2 368 518	518 368 2 803 550 527	Gaur
2777	M-254	Mohenjo-daro	SEAL:S	Y	R/L	435 255 390 5	5 390 255 435	Gaur
2778	M-255	Mohenjo-daro	SEAL:S	Y	R/L	740 879 233	233 879 740	Gaur
2779	M-256	Mohenjo-daro	SEAL:S	Y	R/L	930 0 804 220 60 550	550 60 220 804 0 930	Zebu
2780	M-257	Mohenjo-daro	SEAL:S	Y	R/L	600 740 60 920	920 60 740 600	Zebu
2781	M-258	Mohenjo-daro	SEAL:S	Y	R/L	384 575 0 892 706 717 2 861	861 2 717 706 892 0 575 384	Zebu
2782	M-259	Mohenjo-daro	SEAL:S	Y	R/L	520 231 2 817	817 2 231 520	Zebu
2783	M-260	Mohenjo-daro	SEAL:S	Y	R/L	90 740 220 14 2 820	820 2 14 220 740 90	Zebu
2784	M-261	Mohenjo-daro	SEAL:S	Y	R/L	740 61 1 694	694 1 61 740	Zebu
2786	M-263	Mohenjo-daro	SEAL:S	Y	R/L	90 740 400 350 31 545	545 31 350 400 740 90	Zebu
2787	M-264	Mohenjo-daro	SEAL:S	Y	R/L	740 519	519 740	Zebu
2788	M-265	Mohenjo-daro	SEAL:S	Y	R/L	90 740 35 171 61	61 171 35 740 90	Zebu
2789	M-266	Mohenjo-daro	SEAL:S	Y	R/L	565 740 798 235 233 1 2 269 632	632 269 2 1 233 235 798 740 565	Buff
2790	M-267	Mohenjo-daro	SEAL:S	Y	R/L	740 630 155 2 679	679 2 155 630 740	Buff
2791	M-268	Mohenjo-daro	SEAL:S	Y	R/L	215 1 480 90 820	820 90 480 1 215	Buff
2792	M-269	Mohenjo-daro	SEAL:S	Y	R/L	740 615 495	495 615 740	Buff
2793	M-272	Mohenjo-daro	SEAL:S	Y	R/L	2 818	818 2	Goat:6
2795	M-274	Mohenjo-daro	SEAL:S	Y	R/L	740 760 264 231 742 315 32	32 315 742 231 264 760 740	Rhin
2796	M-275	Mohenjo-daro	SEAL:S	Y	R/L	90 740 760 717 853	853 717 760 740 90	Rhin
2797	M-276	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 176	176 705 33 520	Rhin
2799	M-278	Mohenjo-daro	SEAL:S	Y	R/L	621 390 4 2 817	817 2 4 390 621	Elep
2801	M-280	Mohenjo-daro	SEAL:S	Y	R/L	740 482 240 2 944 920 140	140 920 944 2 240 482 740	Elep
2802	M-281	Mohenjo-daro	SEAL:S	Y	R/L	740 460 510 250 853	853 250 510 460 740	Elep
2803	M-282	Mohenjo-daro	SEAL:S	Y	R/L	156 142 368 817	817 368 142 156	Elep
2804	M-283	Mohenjo-daro	SEAL:S	Y	R/L	390 18	18 390	Elep
2806	M-285	Mohenjo-daro	SEAL:S	Y	R/L	504 350 240 2 861	861 2 240 350 504	Elep
2807	M-286	Mohenjo-daro	SEAL:S	Y	R/L	740 255 705	705 255 740	Elep
2808	M-288	Mohenjo-daro	SEAL:S	Y	R/L	820 0 90 740 176 741 65 123	123 65 741 176 740 90 0 820	Tigr
2809	M-289	Mohenjo-daro	SEAL:S	Y	R/L	740 176 240 2 817	817 2 240 176 740	Tigr
2810	M-290	Mohenjo-daro	SEAL:S	Y	R/L	400 345 279	279 345 400	Tigr
2811	M-291	Mohenjo-daro	SEAL:S	Y	R/L	740 890 692	692 890 740	Othr
2812	M-292	Mohenjo-daro	SEAL:S	Y	R/L	390 3 60 920	920 60 3 390	Gavi
2813	M-293	Mohenjo-daro	SEAL:S	Y	R/L	151 416 741 849	849 741 416 151	Gavi
2814	M-294	Mohenjo-daro	SEAL:S	Y	R/L	740 220 3	3 220 740	Scene
2815	M-295	Mohenjo-daro	SEAL:S	Y	R/L	621 0 90 740 2 861	861 2 740 90 0 621	Comp
2816	M-296	Mohenjo-daro	SEAL:S	Y	R/L	621 520 220 60 880	880 60 220 520 621	Othr
2817	M-297	Mohenjo-daro	SEAL:S	Y	R/L	90 740 240 575 703 60	60 703 575 240 740 90	Othr
2819	M-300	Mohenjo-daro	SEAL:S	Y	R/L	740 390 590 1 0 60 820	820 60 0 1 590 390 740	CompBull
2820	M-301	Mohenjo-daro	SEAL:S	Y	R/L	740 176	176 740	CompBull
2821	M-302	Mohenjo-daro	SEAL:S	Y	R/L	520 231 235	235 231 520	CompBull
2822	M-303	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 60 820	820 60 705 33 520	CompBull
2823	M-304	Mohenjo-daro	SEAL:S	Y	R/L	90 740 220 742 534 550 90	90 550 534 742 220 740 90	Scene
2825	M-306	Mohenjo-daro	SEAL:S	Y	R/L	621 740 798 838 741 92 850	850 92 741 838 798 740 621	T-M-T
2826	M-307	Mohenjo-daro	SEAL:S	Y	R/L	740 904 32 60 550	550 60 32 904 740	T-M-T
2827	M-308	Mohenjo-daro	SEAL:S	Y	R/L	520 220 2 727 317	317 727 2 220 520	T-M-T
2828	M-309	Mohenjo-daro	SEAL:S	Y	R/L	224 740 61 2 824	824 2 61 740 224	T-A-T
2829	M-310	Mohenjo-daro	SEAL:S	Y	R/L	621 0 740 482 1 550	550 1 482 740 0 621	T-A-T
2830	M-311	Mohenjo-daro	SEAL:S	Y	R/L	401 2 368 165	165 368 2 401	Comp
2832	M-314	Mohenjo-daro	SEAL:S	Y	R/L	953 817 390 125 308 809 33 0 740 760 706 466 0 520 231 240 235 2 820	820 2 235 240 231 520 0 466 706 760 740 0 33 809 308 125 390 817 953	
2833	M-315	Mohenjo-daro	SEAL:S	Y	R/L	390 34 2 374 228 741	741 228 374 2 34 390	
2834	M-316	Mohenjo-daro	SEAL:S	Y	L/R	367 390 710 2 861	861 2 710 390 367	
2835	M-317	Mohenjo-daro	SEAL:S	Y	R/L	255 60 692 401 920	920 401 692 60 255	Bull1
2836	M-318	Mohenjo-daro	SEAL:S	Y	R/L	31 575	575 31	Zebu
2837	M-319	Mohenjo-daro	SEAL:S	Y	R/L	740 812 33 240 220 32	32 220 240 33 812 740	Tigr
2838	M-320	Mohenjo-daro	SEAL:S	Y	R/L	740 176 741 390 125	125 390 741 176 740	Bull1:W
2839	M-321	Mohenjo-daro	SEAL:S	Y	R/L	617 831	831 617	Bull1:J
2840	M-322	Mohenjo-daro	SEAL:S	Y	R/L	740 61 60 820	820 60 61 740	Bull1:J
2841	M-323	Mohenjo-daro	SEAL:S	Y	R/L	520 220 415 235	235 415 220 520	Bull1:L
2842	M-324	Mohenjo-daro	SEAL:S	Y	R/L	740 215	215 740	Mult
2843	M-325	Mohenjo-daro	SEAL:S	Y	R/L	241 803 2 850 491	491 850 2 803 241	Bull1:L
2844	M-326	Mohenjo-daro	SEAL:S	Y	R/L	740 904 235 741 60 920	920 60 741 235 904 740	Bull1:S
2845	M-327	Mohenjo-daro	SEAL:S	Y	R/L	740 519 2 861	861 2 519 740	Bull1:J
2846	M-328	Mohenjo-daro	SEAL:S	Y	R/L	157 142	142 157	Zebu
2847	M-329	Mohenjo-daro	SEAL:S	Y	R/L	2 861 698	698 861 2	
2848	M-330	Mohenjo-daro	SEAL:S	Y	R/L	156 176	176 156	
2850	M-354	Mohenjo-daro	SEAL:R	Y	R/L	740 729 407 845 236 2 906 125	125 906 2 236 845 407 729 740	
2851	M-355	Mohenjo-daro	SEAL:R	Y	R/L	740 877 32 33 705 231 235 2 861 360 520 919 140	140 919 520 360 861 2 235 231 705 33 32 877 740	
2852	M-356	Mohenjo-daro	SEAL:R	Y	R/L	400 595 420 125 32 820 920 140	140 920 820 32 125 420 595 400	
2853	M-357	Mohenjo-daro	SEAL:R	Y	R/L	740 100 806 472 240 806 1 820	820 1 806 240 472 806 100 740	
2854	M-358	Mohenjo-daro	SEAL:R	Y	R/L	3 1 520 240 806 2 502 31	31 502 2 806 240 520 1 3	
2855	M-359	Mohenjo-daro	SEAL:R	Y	R/L	740 405 590 220 235 803 2 388 385 705 632	632 705 385 388 2 803 235 220 590 405 740	
2856	M-360	Mohenjo-daro	SEAL:R	Y	R/L	90 740 717 770 235	235 770 717 740 90	
2857	M-361	Mohenjo-daro	SEAL:R	Y	R/L	820 64 104	104 64 820	
2858	M-362	Mohenjo-daro	SEAL:R	Y	R/L	740 7 503 2 817	817 2 503 7 740	
2859	M-363	Mohenjo-daro	SEAL:R	Y	R/L	740 100 415 745 60 920	920 60 745 415 100 740	
2860	M-364	Mohenjo-daro	SEAL:R	Y	R/L	740 354 2 817	817 2 354 740	
2861	M-365	Mohenjo-daro	SEAL:R	Y	R/L	527 550 33 705 220 415 60 550	550 60 415 220 705 33 550 527	
2862	M-366	Mohenjo-daro	SEAL:R	Y	R/L	423 3 263 104 745 55	55 745 104 263 3 423	
2865	M-369	Mohenjo-daro	SEAL:R	Y	R/L	740 690 435 255 240 220 415 806 742 60 920	920 60 742 806 415 220 240 255 435 690 740	
2866	M-370	Mohenjo-daro	SEAL:R	Y	R/L	832 904 740 444 388 233 798 806	806 798 233 388 444 740 904 832	
2867	M-371	Mohenjo-daro	SEAL:R	Y	R/L	617 142 384 32 154 806 467	467 806 154 32 384 142 617	
2868	M-372	Mohenjo-daro	SEAL:R	Y	R/L	740 338 605 176 1 820	820 1 176 605 338 740	
2870	M-374	Mohenjo-daro	SEAL:R	Y	R/L	740 900 3 615 503	503 615 3 900 740	
2871	M-375	Mohenjo-daro	SEAL:R	Y	R/L	740 100 233 220 32 2 820	820 2 32 220 233 100 740	
2872	M-376	Mohenjo-daro	SEAL:R	Y	R/L	740 100 176 2 861 533 717	717 533 861 2 176 100 740	
2873	M-377	Mohenjo-daro	SEAL:R	Y	R/L	740 690 435 255 240 235	235 240 255 435 690 740	
2874	M-378	Mohenjo-daro	SEAL:R	Y	R/L	407 5 1 746 740 590	590 740 746 1 5 407	
2875	M-379	Mohenjo-daro	SEAL:R	Y	R/L	154 798 460 353	353 460 798 154	
2876	M-380	Mohenjo-daro	SEAL:R	Y	R/L	137 3 1 740 920 322	322 920 740 1 3 137	
2877	M-381	Mohenjo-daro	SEAL:R	Y	R/L	740 55 220 32 798 2 820	820 2 798 32 220 55 740	
2878	M-382	Mohenjo-daro	SEAL:R	Y	R/L	617 142	142 617	
2879	M-383	Mohenjo-daro	SEAL:R	Y	R/L	617 145	145 617	
2880	M-384	Mohenjo-daro	SEAL:R	Y	R/L	740 900 3 803 2 820	820 2 803 3 900 740	
2881	M-385	Mohenjo-daro	SEAL:R	Y	R/L	407 4 2 820	820 2 4 407	
2882	M-386	Mohenjo-daro	SEAL:R	Y	R/L	405 4 1 137	137 1 4 405	
2883	M-387	Mohenjo-daro	SEAL:R	Y	R/L	226 32 798 742 60 920	920 60 742 798 32 226	
2884	M-388	Mohenjo-daro	SEAL:R	Y	R/L	740 519	519 740	
2885	M-389	Mohenjo-daro	SEAL:R	Y	R/L	740 861 383 31	31 383 861 740	
2886	M-390	Mohenjo-daro	SEAL:R	Y	R/L	250 605 626 60 820	820 60 626 605 250	
2887	M-391	Mohenjo-daro	SEAL:R	Y	R/L	405 845 686 740 793 3 233 805 2 861 533 717	717 533 861 2 805 233 3 793 740 686 845 405	
2888	M-392	Mohenjo-daro	SEAL:R	Y	R/L	740 405 590 220 32 806	806 32 220 590 405 740	
2889	M-393	Mohenjo-daro	SEAL:R	Y	R/L	679 740 575 17 240 806 2 540	540 2 806 240 17 575 740 679	
2890	M-394	Mohenjo-daro	SEAL:R	Y	R/L	740 752 1 33 706	706 33 1 752 740	
2891	M-395	Mohenjo-daro	SEAL:R	Y	R/L	520 220 415 798	798 415 220 520	
2892	M-396	Mohenjo-daro	SEAL:R	Y	R/L	204 630 233 832 904 794 630 235 60 550	550 60 235 630 794 904 832 233 630 204	
2893	M-397	Mohenjo-daro	SEAL:R	Y	R/L	740 752 55 233	233 55 752 740	
2894	M-398	Mohenjo-daro	SEAL:R	Y	R/L	740 920 323	323 920 740	
2895	M-399	Mohenjo-daro	SEAL:R	Y	R/L	740 55 33 706 235	235 706 33 55 740	
2896	M-400	Mohenjo-daro	SEAL:R	Y	R/L	617 142 1 2 820	820 2 1 142 617	
2897	M-401	Mohenjo-daro	SEAL:R	Y	R/L	617 550 3	3 550 617	
2898	M-402	Mohenjo-daro	SEAL:R	Y	R/L	494 615 179 100 1 33 426	426 33 1 100 179 615 494	
2899	M-403	Mohenjo-daro	SEAL:R	Y	R/L	407 63 520 95	95 520 63 407	
2900	M-404	Mohenjo-daro	SEAL:R	Y	R/L	405 5	5 405	
2901	M-405	Mohenjo-daro	SEAL:R	Y	R/L	740 923 240 235 806	806 235 240 923 740	
2903	M-407	Mohenjo-daro	SEAL:R	Y	R/L	740 923 235 742 380	380 742 235 923 740	
2904	M-408	Mohenjo-daro	SEAL:R	Y	R/L	407 61 2 817	817 2 61 407	
2905	M-409	Mohenjo-daro	SEAL:R	Y	R/L	45 740 806	806 740 45	
2907	M-411	Mohenjo-daro	SEAL:R	Y	R/L	390 840 233 240 744 33 272	272 33 744 240 233 840 390	
2908	M-412	Mohenjo-daro	SEAL:R	Y	R/L	31 625 140 220 415	415 220 140 625 31	
2911	M-415	Mohenjo-daro	SEAL:C	Y	R/L	256 832	832 256	Gaur
2912	M-416	Mohenjo-daro	SEAL:C	Y	R/L	324 255 1 405 16	16 405 1 255 324	Gaur
2914	M-420	Mohenjo-daro	POT:T:s	Y	L/R	405 4 747	747 4 405	
2918	M-424	Mohenjo-daro	POT:T:s	Y	R/L	740 792	792 740	
2921	M-427	Mohenjo-daro	TAG:P	Y	R/L	740 100 415 741 60 920	920 60 741 415 100 740	Bull1
2923	M-429	Mohenjo-daro	TAG:L	Y	R/L	156 3	3 156	Bull1
2925	M-431	Mohenjo-daro	TAB:B	Y	R/L	740 390 590 33 705	705 33 590 390 740	
2926	M-432	Mohenjo-daro	TAB:B	Y	R/L	740 390 590 33 705	705 33 590 390 740	
2929	M-437	Mohenjo-daro	TAG:P	Y	R/L	740 390 590 2 820	820 2 590 390 740	Zebu
2930	M-444	Mohenjo-daro	SEAL	Y	R/L	740 100	100 740	
2931	M-445	Mohenjo-daro	TAB:B	Y	R/L	740 176 235	235 176 740	Bull1
2934	M-449	Mohenjo-daro	TAB:B	Y	R/L	167 706	706 167	Mult
2938	M-453	Mohenjo-daro	TAB:B	Y	R/L	740 32 840 220 2 861	861 2 220 840 32 740	Scene
2940	M-455	Mohenjo-daro	TAB:B	Y	R/L	740 690 435 255	255 435 690 740	Scene
2942		Dholavira	SEAL:S	Y	R/L	621 740 514	514 740 621	Bull1:U
2944	M-459	Mohenjo-daro	TAB:B	Y	R/L	740 630	630 740	Crs
2945	M-460	Mohenjo-daro	TAB:B	Y	R/L	740 630	630 740	Crs
2946	M-461	Mohenjo-daro	TAB:B	Y	R/L	740 630	630 740	Cros
2948	M-463	Mohenjo-daro	TAB:B	Y	R/L	740 630	630 740	Xcrs
2949	M-464	Mohenjo-daro	TAB:B	Y	R/L	90 740 240 235 590 645 104	104 645 590 235 240 740 90	Cros
2950	M-465	Mohenjo-daro	TAB:B	Y	R/L	90 740 240 235 590 645 104	104 645 590 235 240 740 90	Cros
2951	M-466	Mohenjo-daro	TAB:B	Y	R/L	90 740 240 235 590 645 104	104 645 590 235 240 740 90	Cros
2952	M-467	Mohenjo-daro	TAB:B	Y	R/L	90 740 240 235 590 645 104	104 645 590 235 240 740 90	Cros
2953	M-468	Mohenjo-daro	TAB:B	Y	R/L	400 740 220 415 798	798 415 220 740 400	Box
2954	M-469	Mohenjo-daro	TAB:B	Y	R/L	400 740 220 415 798	798 415 220 740 400	Xhch
2956	M-471	Mohenjo-daro	TAB:B	Y	R/L	740 100 415 191 2 817	817 2 191 415 100 740	
2957	M-472	Mohenjo-daro	TAB:B	Y	R/L	400 740 405 590 235 806	806 235 590 405 740 400	
2958	M-473	Mohenjo-daro	TAB:B	Y	R/L	740 100 220	220 100 740	
2960	M-476	Mohenjo-daro	TAB:B	Y	R/L	617 142	142 617	
2962	M-478	Mohenjo-daro	TAB:B	Y	R/L	400 97 700 4	4 700 97 400	Mult
2963	M-479	Mohenjo-daro	TAB:B	Y	R/L	400 97 700 4	4 700 97 400	Mult
2964	M-480	Mohenjo-daro	TAB:B	Y	R/L	400 97 700 4	4 700 97 400	Mult
2965	M-481	Mohenjo-daro	TAB:B	Y	R/L	103 740 803 60 540	540 60 803 740 103	Anth
2966	M-482	Mohenjo-daro	TAB:B	Y	R/L	400 740 803	803 740 400	Mult
2971	M-488	Mohenjo-daro	TAB:B	Y	R/L	617 55 435 255 400 136 140	140 136 400 255 435 55 617	Mult
2972	M-490	Mohenjo-daro	TAB:B	Y	R/L	850 140 803 2 840 16	16 840 2 803 140 850	Scene
2973	M-491	Mohenjo-daro	TAB:B	Y	R/L	850 140 803 2 840 16	16 840 2 803 140 850	Scene
2975	M-494	Mohenjo-daro	TAB:B	Y	R/L	390 697 151 740 176 798 838	838 798 176 740 151 697 390	
2976	M-495	Mohenjo-daro	TAB:B	Y	R/L	740 100 415 904 17 32 820 740 904 741	741 904 740 820 32 17 904 415 100 740	
2978	M-501	Mohenjo-daro	SEAL:R	Y	R/L	740 690 60 550	550 60 690 740	
2980	M-503	Mohenjo-daro	TAB:C	Y	R/L	740 176 233 806	806 233 176 740	
2981	M-504	Mohenjo-daro	TAB:C	Y	R/L	740 384 233 806	806 233 384 740	Othr
2983	M-507	Mohenjo-daro	TAB:C	Y	R/L	407 845 220 415	415 220 845 407	Loop
2984	M-508	Mohenjo-daro	TAB:C	Y	R/L	407 845 220 415	415 220 845 407	Loop
2985	M-509	Mohenjo-daro	TAB:C	Y	R/L	165 900 790	790 900 165	
2986	M-510	Mohenjo-daro	TAB:C	Y	R/L	165 900 790	790 900 165	
2987	M-511	Mohenjo-daro	TAB:C	Y	R/L	740 176 220 32	32 220 176 740	
2988	M-512	Mohenjo-daro	TAB:C	Y	R/L	740 176 220 32	32 220 176 740	
2989	M-513	Mohenjo-daro	TAB:C	Y	R/L	706 5	5 706	
2990	M-514	Mohenjo-daro	TAB:C	Y	R/L	706 5	5 706	
2991	M-515	Mohenjo-daro	TAB:C	Y	R/L	706 5	5 706	
2992	M-516	Mohenjo-daro	TAB:C	Y	R/L	341	341	
2993	M-517	Mohenjo-daro	TAB:C	Y	R/L	341	341	
2994	M-519	Mohenjo-daro	TAB:C	Y	R/L	617 142 1 595 95 760 744	744 760 95 595 1 142 617	Bull1:W
2995	M-520	Mohenjo-daro	TAB:C	Y	R/L	617 142 1 595 95 760 744	744 760 95 595 1 142 617	Bull1:W
2997	M-522	Mohenjo-daro	TAB:C	Y	R/L	595 343 615	615 343 595	Gaur
2998	M-523	Mohenjo-daro	TAB:C	Y	R/L	407 71 32	32 71 407	Gaur
2999	M-524	Mohenjo-daro	TAB:C	Y	R/L	407 71 32	32 71 407	Gaur
3000	M-525	Mohenjo-daro	TAB:C	Y	R/L	423 3 1 900 740 690 435 255	255 435 690 740 900 1 3 423	Gaur
3001	M-527	Mohenjo-daro	TAB:C	Y	R/L	1 740 923 33 706	706 33 923 740 1	Elep
3002	M-528	Mohenjo-daro	TAB:C	Y	R/L	1 740 923 33 706	706 33 923 740 1	Elep
3003	M-529	Mohenjo-daro	TAB:C	Y	R/L	1 740 923 33 706	706 33 923 740 1	Elep
3004	M-530	Mohenjo-daro	TAB:C	Y	R/L	1 740 923 33 706	706 33 923 740 1	Elep
3006	M-534	Mohenjo-daro	TAB:C	Y	R/L	407 321 407 845 33 705 235	235 705 33 845 407 321 407	Hare
3007	M-535	Mohenjo-daro	TAB:C	Y	R/L	407 321 407 845 33 705 235	235 705 33 845 407 321 407	Hare
3008	M-536	Mohenjo-daro	TAB:C	Y	R/L	407 321 407 845 33 705 235	235 705 33 845 407 321 407	Hare
3009	M-537	Mohenjo-daro	TAB:C	Y	R/L	407 321 407 845 33 705 235	235 705 33 845 407 321 407	Hare
3010	M-538	Mohenjo-daro	TAB:C	Y	R/L	407 321 407 845 33 705 235	235 705 33 845 407 321 407	Hare
3011	M-539	Mohenjo-daro	TAB:C	Y	R/L	407 321 407 845 33 705 235	235 705 33 845 407 321 407	Hare
3013	M-541	Mohenjo-daro	TAB:C	Y	R/L	407 321 407 845 33 705 235	235 705 33 845 407 321 407	Hare
3014	M-542	Mohenjo-daro	TAB:C	Y	R/L	407 321 407 845 33 705 235	235 705 33 845 407 321 407	Hare
3015	M-543	Mohenjo-daro	TAB:C	Y	R/L	790 740 100 176 421 3	3 421 176 100 740 790	Goat:8
3016	M-544	Mohenjo-daro	TAB:C	Y	R/L	790 740 100 176 421 3	3 421 176 100 740 790	Goat:8
3017	M-545	Mohenjo-daro	TAB:C	Y	R/L	790 740 100 176 421 3	3 421 176 100 740 790	Goat:8
3019	M-547	Mohenjo-daro	TAB:C	Y	R/L	407 32 520 95 585 17 231	231 17 585 95 520 32 407	Othr
3020	M-548	Mohenjo-daro	TAB:C	Y	R/L	407 32 520 95 585 17 231	231 17 585 95 520 32 407	Goat:8
3021	M-549	Mohenjo-daro	TAB:C	Y	R/L	407 32 520 95 585 17 231	231 17 585 95 520 32 407	
3022	M-550	Mohenjo-daro	TAB:C	Y	R/L	740 100 233 3	3 233 100 740	Comp
3023	M-551	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3024	M-552	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3025	M-553	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3026	M-554	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3027	M-555	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3028	M-556	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3029	M-557	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3030	M-558	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3031	M-559	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3032	M-560	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3033	M-561	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3034	M-562	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3035	M-563	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3036	M-564	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3037	M-565	Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
3038	M-567	Mohenjo-daro	TAB:C	Y	R/L	407 61 845 240 798	798 240 845 61 407	Gaur
3039	M-568	Mohenjo-daro	TAB:C	Y	R/L	407 61 845 240 798	798 240 845 61 407	Tigr
3040	M-569	Mohenjo-daro	TAB:C	Y	R/L	407 61 845 240 798	798 240 845 61 407	
3041	M-571	Mohenjo-daro	TAB:C	Y	R/L	740 773 220 32	32 220 773 740	Comp
3042	M-572	Mohenjo-daro	TAB:C	Y	R/L	740 222 233 235	235 233 222 740	Othr
3043	M-573	Mohenjo-daro	TAB:C	Y	R/L	740 222 233 235 0 617 142 1 368 861	861 368 1 142 617 0 235 233 222 740	Othr
3044	M-574	Mohenjo-daro	TAB:C	Y	R/L	740 222 233 235	235 233 222 740	Othr
3045	M-575	Mohenjo-daro	TAB:C	Y	R/L	617 142 597 32 905	905 32 597 142 617	Othr
3046	M-576	Mohenjo-daro	TAB:C	Y	R/L	617 142 597 32 905	905 32 597 142 617	Othr
